listing_id,date
3894910,2017-02-12
3894910,2017-03-26
3894910,2017-04-09
3894910,2017-05-01
3894910,2017-05-07
3894910,2017-05-21
3894910,2017-06-11
3894910,2017-07-09
3894910,2017-08-17
3894910,2017-08-29
3894910,2017-10-13
3894910,2017-10-29
3894910,2017-11-19
3894910,2018-04-10
3894910,2018-06-22
3894910,2018-07-30
3894910,2018-08-15
3894910,2018-08-26
3894910,2018-09-01
3894910,2018-10-01
3894910,2018-12-03
3894910,2019-05-10
3894910,2019-05-12
3894910,2019-06-23
3894910,2019-08-13
3894910,2019-08-18
3894910,2019-08-24
3899994,2015-09-25
3899994,2016-07-21
3899994,2016-08-30
3899994,2016-09-03
3899994,2017-07-16
3899994,2017-08-03
3899994,2018-07-04
3899994,2018-07-15
3899994,2018-08-16
3899994,2018-08-19
3903570,2015-08-02
3910940,2015-08-23
3910940,2015-09-06
3910940,2015-09-27
3910940,2016-05-17
3910940,2016-06-05
3910940,2016-06-09
3910940,2016-06-21
3910940,2016-08-21
3910940,2016-08-27
3910940,2016-09-03
3910940,2016-10-31
3910940,2017-01-30
3910940,2017-05-09
3910940,2017-06-03
3910940,2017-06-11
3910940,2017-09-07
3910940,2017-09-18
3915252,2014-08-26
3915252,2014-09-09
3933634,2014-09-15
3933634,2015-08-05
3933634,2015-09-12
3941361,2014-09-13
3941361,2014-09-29
3941361,2014-10-10
3941361,2014-10-13
3941361,2014-11-01
3941361,2014-11-03
3941361,2014-12-08
3941361,2014-12-12
3941361,2014-12-16
3941361,2014-12-22
3941361,2014-12-30
3941361,2015-01-06
3941361,2015-01-13
3941361,2015-01-22
3941361,2015-01-27
3941361,2015-04-06
3941361,2016-04-12
3941361,2016-04-24
3941361,2016-05-16
3941361,2016-06-13
3941361,2016-06-30
3941361,2016-07-23
3941361,2016-09-18
3941361,2016-09-27
3941361,2016-11-27
3941361,2016-12-04
3941361,2017-01-01
3941361,2017-04-30
3941361,2017-06-12
3941361,2017-06-25
3941361,2017-08-27
3941361,2017-11-19
3941361,2018-01-06
3941361,2018-05-28
3941361,2018-06-25
3941361,2018-07-07
3941361,2018-08-27
3941361,2018-09-05
3947075,2018-02-11
3947075,2019-08-18
3955249,2015-06-01
3955249,2015-08-22
3955249,2015-09-19
3955249,2015-09-28
3955249,2017-02-12
3955249,2017-04-10
3955249,2017-05-09
3955249,2017-06-11
3955249,2017-10-15
3955249,2018-03-26
3955249,2018-08-24
3955336,2015-08-09
3955336,2015-08-21
3955336,2015-08-29
3955336,2016-05-15
3955336,2016-06-07
3955336,2019-08-11
3959851,2014-10-07
3959851,2015-01-31
3959851,2015-03-31
3959851,2015-05-28
3959851,2015-06-06
3959851,2015-06-16
3959851,2015-11-07
3959851,2017-06-04
3959851,2017-06-08
3959851,2017-08-17
3959851,2017-08-25
3959851,2017-10-15
3959851,2018-03-13
3959851,2018-04-14
3959851,2018-05-19
3959851,2018-06-03
3959851,2018-06-16
3959851,2018-08-06
3959851,2018-08-27
3959851,2018-09-09
3959851,2018-10-06
3959851,2018-11-14
3959851,2019-03-10
3959851,2019-04-18
3959851,2019-06-05
3959851,2019-06-13
3959851,2019-06-30
3964741,2016-07-21
3964741,2016-07-27
3964741,2016-08-05
3964741,2016-08-21
3964741,2016-10-02
3964741,2016-12-05
3964741,2017-01-23
3964741,2017-02-13
3964741,2017-02-26
3964741,2017-03-19
3964741,2017-03-26
3964741,2017-04-09
3964741,2017-04-23
3964741,2017-05-14
3964741,2017-06-12
3964741,2017-06-22
3964741,2017-06-25
3964741,2017-07-03
3964741,2017-07-12
3964741,2017-08-15
3964741,2017-08-26
3964741,2017-09-06
3964741,2017-09-10
3964741,2017-09-17
3964741,2017-10-09
3964741,2017-10-23
3964741,2017-11-01
3964741,2017-11-13
3964741,2017-11-27
3964741,2017-12-03
3964741,2017-12-10
3964741,2017-12-13
3964741,2017-12-14
3964741,2018-01-01
3964741,2018-01-14
3964741,2018-01-30
3964741,2018-02-09
3964741,2018-02-16
3964741,2018-02-24
3964741,2018-02-28
3964741,2018-03-12
3964741,2018-04-08
3964741,2018-04-10
3964741,2018-05-05
3964741,2018-05-08
3964741,2018-05-14
3964741,2018-05-19
3964741,2018-05-20
3964741,2018-05-27
3964741,2018-06-15
3964741,2018-06-17
3964741,2018-06-20
3964741,2018-07-04
3964741,2018-07-15
3964741,2018-07-20
3964741,2018-07-25
3964741,2018-07-30
3964741,2018-08-05
3964741,2018-08-06
3964741,2018-09-01
3964741,2018-09-03
3964741,2018-09-07
3964741,2018-09-09
3964741,2018-09-14
3964741,2018-09-19
3964741,2018-09-21
3964741,2019-07-09
3964741,2019-07-11
3964741,2019-08-15
3964741,2019-08-19
3964741,2019-08-22
3989650,2016-05-16
3989650,2017-05-14
3989650,2017-06-17
3989890,2014-10-05
3989890,2015-06-23
3989890,2015-08-24
3989890,2016-06-04
3989890,2018-06-18
4006098,2014-11-01
4006098,2014-11-30
4006098,2015-01-10
4006098,2015-04-09
4006098,2015-05-04
4006098,2015-05-17
4006098,2015-07-06
4006098,2015-07-12
4006098,2015-07-20
4006098,2015-07-28
4006098,2015-08-04
4006098,2015-08-09
4006098,2015-08-18
4006098,2015-09-21
4006098,2015-09-27
4006098,2015-11-01
4006098,2015-11-09
4006098,2016-01-24
4006098,2016-03-29
4006098,2016-05-08
4006098,2016-05-15
4006098,2016-07-05
4006098,2016-07-09
4006098,2016-07-12
4006098,2016-07-15
4006098,2016-07-18
4006098,2016-07-30
4006098,2016-10-31
4006098,2016-11-04
4006098,2016-11-06
4006098,2016-11-23
4006098,2017-02-19
4006098,2017-04-13
4006098,2017-04-17
4006098,2017-05-01
4006098,2017-05-29
4006098,2017-07-04
4006098,2017-07-08
4006098,2017-07-15
4006098,2017-07-25
4006098,2017-07-27
4006098,2017-08-04
4006098,2017-08-08
4006098,2017-08-14
4006098,2017-10-31
4006098,2018-01-02
4006098,2018-03-04
4006098,2018-05-13
4006098,2018-05-21
4006098,2018-06-10
4006098,2018-07-07
4006098,2018-07-10
4006098,2018-07-16
4006098,2018-07-22
4006098,2018-07-25
4006098,2018-08-02
4006098,2018-08-16
4006098,2019-04-17
4006098,2019-06-03
4006098,2019-06-09
4006098,2019-07-15
4006098,2019-07-18
4006098,2019-07-22
4006098,2019-07-27
4006098,2019-07-30
4006098,2019-08-04
4006098,2019-08-09
4007858,2017-05-26
4007858,2017-06-17
4007858,2017-08-23
4007858,2017-08-25
4007858,2017-10-08
4007858,2017-11-02
4007858,2017-11-07
4007858,2018-05-13
4007858,2019-08-19
4011010,2014-09-29
4011010,2017-08-23
4011010,2017-12-03
4011010,2018-01-24
4027268,2016-08-14
4027268,2016-08-23
4027268,2016-08-31
4027340,2014-12-28
4027340,2015-01-04
4027340,2015-04-07
4027340,2015-06-20
4027340,2015-07-07
4027340,2015-07-13
4027340,2015-07-20
4027340,2015-08-03
4027340,2015-08-10
4027340,2015-12-30
4027340,2016-06-28
4027340,2016-07-09
4027340,2018-04-10
4027340,2018-06-29
4027340,2018-07-18
4030796,2014-10-04
4030796,2014-10-08
4030796,2015-01-05
4030796,2015-01-08
4030796,2015-01-10
4030796,2015-01-12
4030796,2016-03-29
4030796,2016-07-05
4030796,2016-07-21
4030796,2016-08-01
4037622,2014-09-14
4037622,2014-09-28
4037622,2014-10-19
4037622,2015-01-03
4037622,2015-02-02
4037622,2015-02-08
4037622,2015-03-17
4037622,2015-06-02
4037622,2015-06-07
4037622,2015-06-12
4037622,2015-08-30
4037622,2015-09-16
4037622,2015-09-22
4037622,2017-05-10
4037622,2017-05-26
4037622,2017-07-15
4037622,2017-08-29
4037622,2018-03-04
4037622,2018-04-08
4037622,2018-04-29
4037622,2018-06-03
4037622,2018-06-13
4037622,2018-07-17
4045800,2015-01-03
4045800,2016-11-10
4045800,2019-07-14
4046666,2014-09-29
4046666,2014-10-12
4046666,2014-10-27
4046666,2014-11-10
4046666,2014-11-30
4046666,2015-01-04
4046666,2015-02-16
4046666,2015-04-03
4046666,2015-04-27
4046666,2015-05-11
4046666,2015-06-01
4046666,2015-06-15
4046666,2015-07-04
4046666,2015-07-25
4046666,2015-07-31
4046666,2015-08-09
4046666,2015-09-19
4046666,2015-10-05
4046666,2015-11-16
4046666,2016-01-05
4046666,2016-02-08
4046666,2016-02-29
4046666,2016-03-15
4046666,2016-03-29
4046666,2016-04-24
4046666,2016-05-02
4046666,2016-05-09
4046666,2016-05-30
4046666,2016-06-07
4046666,2016-06-13
4046666,2016-06-28
4046666,2016-07-15
4046666,2016-07-23
4046666,2016-08-05
4046666,2016-08-14
4046666,2016-08-29
4046666,2016-09-12
4046666,2016-09-21
4046666,2016-10-02
4046666,2016-10-10
4046666,2016-10-24
4046666,2016-11-13
4046666,2016-12-04
4046666,2016-12-11
4046666,2017-01-10
4046666,2017-02-20
4046666,2017-03-13
4046666,2017-03-27
4046666,2017-04-02
4046666,2017-04-10
4046666,2017-04-16
4046666,2017-05-22
4046666,2017-05-29
4046666,2017-06-05
4046666,2017-06-12
4046666,2017-06-18
4046666,2017-07-03
4046666,2017-07-17
4046666,2017-07-29
4046666,2017-08-06
4046666,2017-08-11
4046666,2017-08-21
4046666,2017-08-28
4046666,2017-09-03
4046666,2017-09-10
4046666,2017-10-16
4046666,2018-01-08
4046666,2018-03-11
4046666,2018-07-20
4046666,2018-12-01
4046666,2019-03-15
4046666,2019-04-21
4046666,2019-05-05
4046666,2019-06-04
4046666,2019-06-21
4046666,2019-07-10
4046666,2019-07-22
4046666,2019-08-10
4057403,2016-12-30
4057403,2017-01-03
4057403,2017-01-20
4057403,2017-02-14
4057403,2017-03-03
4057403,2017-03-27
4057403,2017-04-23
4057403,2017-07-06
4057403,2017-09-07
4057403,2018-04-02
4057403,2018-10-22
4057403,2018-11-18
4057403,2019-06-14
4082970,2014-10-15
4082970,2015-02-08
4082970,2016-02-14
4102677,2015-04-30
4102677,2015-05-19
4102677,2015-05-21
4102677,2015-05-25
4102677,2015-05-28
4102677,2015-06-06
4102677,2015-06-17
4102677,2015-06-29
4102677,2015-07-06
4102677,2015-07-07
4102677,2015-07-10
4102677,2015-07-22
4102677,2015-07-25
4102677,2015-07-30
4102677,2015-08-09
4102677,2015-08-22
4102677,2015-08-26
4102677,2015-08-28
4102677,2015-08-31
4102677,2015-09-05
4102677,2015-09-08
4102677,2015-09-13
4102677,2015-09-15
4102677,2015-09-21
4102677,2015-09-25
4102677,2015-09-27
4102677,2015-10-01
4102677,2015-10-04
4102677,2015-10-09
4102677,2015-10-11
4102677,2015-10-18
4102677,2015-10-25
4102677,2015-10-28
4102677,2015-11-02
4102677,2015-11-13
4102677,2015-11-18
4102677,2015-11-19
4102677,2015-11-22
4102677,2015-11-25
4102677,2015-12-01
4102677,2015-12-04
4102677,2015-12-06
4102677,2015-12-13
4102677,2016-01-01
4102677,2016-01-31
4102677,2016-02-10
4102677,2016-02-17
4102677,2016-02-25
4102677,2016-02-28
4102677,2016-03-11
4102677,2016-03-17
4102677,2016-03-24
4102677,2016-04-06
4102677,2016-04-08
4102677,2016-04-12
4102677,2016-04-16
4102677,2016-04-17
4102677,2016-04-21
4102677,2016-05-01
4102677,2016-05-08
4102677,2016-05-14
4102677,2016-05-15
4102677,2016-05-23
4102677,2016-05-26
4102677,2016-05-29
4102677,2016-06-03
4102677,2016-06-16
4102677,2016-06-23
4102677,2016-06-23
4102677,2016-06-26
4102677,2016-07-02
4102677,2016-07-06
4102677,2016-07-10
4102677,2016-07-18
4102677,2016-07-28
4102677,2016-07-28
4102677,2016-08-06
4102677,2016-08-07
4102677,2016-08-11
4102677,2016-08-28
4102677,2016-09-03
4102677,2016-09-07
4102677,2016-09-12
4102677,2016-09-18
4102677,2016-09-25
4102677,2016-09-30
4102677,2016-10-06
4102677,2016-10-12
4102677,2016-10-16
4102677,2016-10-22
4102677,2016-10-27
4102677,2016-10-31
4102677,2016-11-06
4102677,2016-11-11
4102677,2016-11-15
4102677,2016-11-20
4102677,2016-11-23
4102677,2016-11-27
4102677,2016-12-03
4102677,2016-12-08
4102677,2016-12-16
4102677,2016-12-22
4102677,2017-01-20
4102677,2017-02-08
4102677,2017-02-12
4102677,2017-02-16
4102677,2017-02-19
4102677,2017-02-27
4102677,2017-03-06
4102677,2017-03-10
4102677,2017-03-19
4102677,2017-03-23
4102677,2017-03-26
4102677,2017-04-08
4102677,2017-04-15
4102677,2017-04-17
4102677,2017-04-30
4102677,2017-05-03
4102677,2017-05-06
4102677,2017-05-08
4102677,2017-05-12
4102677,2017-05-23
4102677,2017-05-29
4102677,2017-06-02
4102677,2017-06-05
4102677,2017-06-08
4102677,2017-06-12
4102677,2017-06-16
4102677,2017-06-22
4102677,2017-06-25
4102677,2017-06-30
4102677,2017-07-04
4102677,2017-07-09
4102677,2017-07-16
4102677,2017-07-21
4102677,2017-07-27
4102677,2017-08-01
4102677,2017-08-04
4102677,2017-08-08
4102677,2017-08-16
4102677,2017-08-20
4102677,2017-08-25
4102677,2017-08-30
4102677,2017-09-02
4102677,2017-09-04
4102677,2017-09-07
4102677,2017-09-11
4102677,2017-09-16
4102677,2017-09-18
4102677,2017-09-22
4102677,2017-09-27
4102677,2017-10-01
4102677,2017-10-03
4102677,2017-10-08
4102677,2017-10-15
4102677,2017-10-19
4102677,2017-10-22
4102677,2017-10-31
4102677,2017-11-14
4102677,2017-11-18
4102677,2017-11-21
4102677,2017-11-24
4102677,2017-11-28
4102677,2017-12-03
4102677,2017-12-10
4102677,2017-12-13
4102677,2017-12-18
4102677,2017-12-28
4102677,2018-01-15
4102677,2018-01-21
4102677,2018-01-26
4102677,2018-01-28
4102677,2018-02-08
4102677,2018-02-18
4102677,2018-02-22
4102677,2018-03-16
4102677,2018-03-25
4102677,2018-04-02
4102677,2018-04-15
4102677,2018-04-23
4102677,2018-04-29
4102677,2018-05-01
4102677,2018-05-04
4102677,2018-05-07
4102677,2018-05-13
4102677,2018-05-14
4102677,2018-05-25
4102677,2018-05-27
4102677,2018-06-02
4102677,2018-06-05
4102677,2018-06-08
4102677,2018-06-11
4102677,2018-06-13
4102677,2018-06-20
4102677,2018-06-25
4102677,2018-06-28
4102677,2018-06-29
4102677,2018-07-02
4102677,2018-07-06
4102677,2018-07-08
4102677,2018-07-18
4102677,2018-07-20
4102677,2018-07-23
4102677,2018-07-27
4102677,2018-07-29
4102677,2018-08-04
4102677,2018-08-07
4102677,2018-08-11
4102677,2018-08-15
4102677,2018-08-17
4102677,2018-08-20
4102677,2018-08-24
4102677,2018-08-27
4102677,2018-08-29
4102677,2018-09-04
4102677,2018-09-09
4102677,2018-09-11
4102677,2018-09-17
4102677,2018-09-22
4102677,2018-10-01
4102677,2018-10-03
4102677,2018-10-03
4102677,2018-10-03
4102677,2018-10-03
4102677,2018-10-03
4102677,2019-06-15
4102677,2019-06-24
4102677,2019-06-29
4102677,2019-07-08
4102677,2019-07-12
4102677,2019-07-15
4102677,2019-07-18
4102677,2019-07-22
4102677,2019-07-27
4102677,2019-08-01
4102677,2019-08-04
4102677,2019-08-08
4102677,2019-08-17
4102677,2019-08-20
4102677,2019-08-25
4110678,2016-07-12
4110678,2016-07-26
4110678,2016-08-01
4110678,2016-08-13
4110678,2016-08-16
4110678,2017-08-06
4110678,2017-08-24
4110678,2017-08-27
4110678,2018-08-17
4110678,2019-06-29
4110678,2019-07-13
4110678,2019-07-25
4110678,2019-08-04
4110678,2019-08-11
4125674,2015-06-28
4125674,2015-08-09
4125674,2015-08-18
4125674,2015-08-23
4125674,2015-08-28
4125674,2015-09-02
4125674,2015-10-12
4125674,2016-03-29
4125674,2016-04-02
4125674,2016-07-12
4125674,2016-07-22
4125674,2016-08-01
4125674,2016-08-12
4125674,2016-08-29
4125674,2016-09-25
4125674,2016-10-03
4125674,2016-10-07
4125674,2016-10-14
4125674,2017-02-09
4125674,2017-07-21
4125674,2017-07-25
4125674,2017-08-03
4125674,2017-08-11
4125674,2017-08-19
4125674,2018-09-08
4125674,2019-04-10
4125674,2019-05-04
4125674,2019-05-13
4128119,2015-05-19
4128119,2016-03-15
4128119,2016-03-27
4128119,2016-05-02
4128119,2016-06-11
4128119,2016-07-17
4128119,2016-09-29
4128119,2017-04-19
4128119,2017-05-30
4128119,2018-08-12
4128119,2018-08-19
4128119,2018-09-03
4128119,2018-10-06
4132397,2015-06-26
4132397,2015-07-11
4132397,2016-07-03
4132397,2016-07-19
4132397,2017-01-01
4132397,2017-04-16
4132397,2017-07-22
4132397,2017-07-29
4132397,2017-08-06
4132397,2018-01-04
4132397,2018-07-24
4132397,2018-08-04
4132397,2019-01-02
4132397,2019-07-02
4132397,2019-07-07
4132397,2019-07-16
4132397,2019-08-04
4147041,2014-10-15
4147041,2018-01-31
4147041,2018-12-18
4162432,2014-10-02
4162432,2014-10-06
4162432,2015-06-01
4162432,2015-07-08
4162432,2015-09-07
4162432,2015-09-21
4162432,2016-05-09
4163302,2017-04-16
4163302,2017-05-01
4163302,2017-05-07
4163302,2017-05-22
4163302,2017-05-29
4163302,2017-06-05
4163302,2017-06-12
4163302,2017-06-19
4163302,2017-08-27
4163302,2017-09-11
4163302,2017-09-18
4163302,2017-09-24
4163302,2017-10-08
4163302,2017-10-23
4163302,2017-10-29
4163302,2017-11-12
4163302,2017-11-20
4163302,2017-12-11
4163302,2018-01-29
4163302,2018-02-18
4163302,2018-04-30
4163302,2018-05-07
4163302,2018-05-28
4163302,2018-06-17
4163302,2018-07-02
4163302,2018-07-05
4163302,2018-08-05
4163302,2018-08-28
4163302,2018-09-03
4163302,2018-09-17
4163302,2018-09-30
4163302,2018-11-18
4163302,2018-12-17
4163302,2019-01-21
4163302,2019-04-07
4163302,2019-05-12
4163302,2019-06-02
4163302,2019-06-09
4163302,2019-06-23
4163302,2019-07-02
4163302,2019-07-10
4163302,2019-07-14
4163302,2019-07-21
4163302,2019-07-28
4165924,2014-09-30
4165924,2014-11-12
4165924,2015-03-23
4165924,2015-04-06
4165924,2015-05-19
4165924,2015-06-20
4165924,2015-08-26
4165924,2016-03-28
4165924,2016-05-30
4165924,2016-07-03
4165924,2016-07-08
4165924,2016-07-18
4170481,2015-08-25
4170481,2015-08-30
4170481,2015-09-11
4170481,2015-09-17
4170481,2016-05-20
4170481,2016-09-08
4170481,2018-05-30
4170481,2018-05-31
4170481,2018-08-13
4170481,2018-08-25
4170481,2018-09-20
4170481,2019-05-15
4170481,2019-05-26
4170481,2019-06-24
4179041,2014-11-13
4179041,2014-12-09
4179041,2015-02-08
4179041,2015-03-24
4179041,2015-06-25
4179041,2015-07-13
4179041,2015-08-18
4179041,2015-08-24
4179041,2016-03-30
4179041,2016-05-15
4179041,2016-08-11
4179041,2016-09-23
4179041,2016-10-31
4179041,2016-11-16
4179041,2017-04-01
4179041,2017-05-01
4179041,2017-05-29
4179041,2017-06-05
4179041,2017-08-15
4179041,2017-09-01
4179041,2017-10-09
4179041,2018-01-23
4179041,2018-08-05
4179041,2018-09-02
4179041,2019-08-05
4179041,2019-08-20
4193568,2015-06-07
4193568,2015-06-27
4194834,2018-07-07
4196225,2017-01-06
4196225,2017-04-16
4196702,2017-07-30
4196702,2017-08-02
4196702,2017-08-10
4196702,2017-08-31
4196702,2017-09-18
4196702,2017-11-05
4196702,2017-11-26
4196702,2017-12-26
4196702,2018-02-04
4196702,2018-04-16
4196702,2018-05-13
4196702,2018-06-25
4196702,2018-06-27
4196702,2018-06-29
4196702,2018-07-01
4196702,2018-07-18
4196702,2018-07-30
4196702,2018-08-06
4196702,2018-09-17
4196702,2018-11-19
4196702,2018-12-26
4196702,2019-01-07
4196702,2019-01-09
4196702,2019-01-15
4196702,2019-01-20
4196702,2019-02-17
4196702,2019-03-11
4196702,2019-03-24
4196702,2019-04-23
4196702,2019-04-30
4196702,2019-05-05
4196702,2019-06-09
4196702,2019-06-24
4196702,2019-07-06
4196702,2019-07-14
4196702,2019-07-27
4196702,2019-07-29
4196702,2019-08-01
4196702,2019-08-05
4196702,2019-08-07
4196702,2019-08-19
4223275,2014-10-05
4223275,2014-10-08
4223275,2016-04-05
4223275,2016-04-08
4223275,2016-05-17
4223275,2016-06-06
4223275,2016-08-21
4223275,2016-09-04
4223275,2016-10-24
4223275,2017-02-22
4223275,2017-03-05
4223275,2017-04-28
4223275,2017-05-29
4223275,2017-06-09
4223275,2019-08-27
4224411,2015-01-19
4224411,2015-03-09
4224411,2015-04-08
4224411,2015-04-26
4224411,2015-05-23
4224411,2015-05-27
4224411,2015-06-12
4224411,2015-06-14
4224411,2015-06-17
4224411,2015-06-20
4224411,2015-06-26
4224411,2015-07-04
4224411,2015-07-23
4224411,2015-07-28
4224411,2015-07-31
4224411,2015-08-16
4224411,2015-09-01
4224411,2015-09-03
4224411,2015-09-05
4224411,2015-09-09
4224411,2015-09-11
4224411,2015-09-21
4224411,2015-10-19
4224411,2015-10-29
4224411,2015-11-03
4224411,2015-11-09
4224411,2015-11-12
4224411,2015-12-06
4224411,2016-02-14
4224411,2016-04-01
4224411,2016-05-09
4224411,2016-06-18
4224411,2016-07-11
4224411,2016-08-01
4224411,2016-08-09
4224411,2016-08-29
4224411,2016-09-19
4224411,2017-03-04
4224411,2017-03-15
4224411,2017-06-17
4224411,2017-06-29
4224411,2017-07-11
4224411,2017-07-22
4224411,2017-07-31
4224411,2017-08-16
4224411,2017-09-30
4224411,2017-10-04
4224411,2017-11-05
4224411,2017-11-12
4224411,2017-11-25
4224411,2017-12-06
4224411,2017-12-18
4224411,2018-01-01
4224411,2018-01-06
4224411,2018-03-28
4224411,2018-04-06
4224411,2018-05-06
4224411,2018-05-15
4224411,2018-05-21
4224411,2018-05-28
4224411,2018-06-04
4224411,2018-06-15
4224411,2018-06-29
4224411,2018-07-08
4224411,2018-07-29
4224411,2018-08-05
4224411,2018-08-19
4224411,2018-08-26
4224411,2018-09-04
4224411,2018-12-06
4224411,2018-12-10
4224411,2018-12-22
4225066,2015-01-05
4225066,2015-04-21
4225066,2015-07-07
4225066,2015-08-04
4225066,2015-08-10
4225066,2015-08-18
4225066,2016-02-10
4225066,2016-03-29
4225066,2016-04-27
4225066,2016-05-15
4225066,2016-07-10
4225066,2016-07-26
4225066,2016-08-01
4225066,2016-08-11
4225066,2017-07-16
4225066,2017-08-01
4225066,2017-08-20
4225066,2018-04-19
4225066,2018-07-08
4225066,2018-07-15
4225066,2018-07-26
4225066,2018-08-08
4225066,2018-12-29
4225066,2019-07-26
4225066,2019-08-09
4229529,2014-10-20
4229529,2014-11-02
4229529,2014-11-16
4229529,2015-05-25
4229529,2015-06-01
4229529,2015-07-20
4229529,2015-07-28
4229529,2015-08-10
4229529,2015-09-08
4229529,2015-09-21
4229529,2015-10-30
4229529,2016-11-30
4229529,2016-12-12
4229529,2016-12-19
4229529,2017-04-26
4229529,2017-04-30
4229529,2017-05-06
4229529,2018-04-29
4229529,2018-06-03
4229529,2018-09-04
4229529,2018-09-15
4229529,2018-09-16
4229529,2018-09-24
4229529,2018-09-30
4238122,2015-08-30
4238122,2018-06-02
4240215,2016-07-30
4259814,2015-06-01
4259814,2015-08-23
4259814,2017-05-06
4259814,2017-05-08
4259814,2017-05-31
4259814,2017-06-09
4259814,2017-06-11
4259814,2017-06-14
4259814,2017-06-24
4259814,2017-08-18
4259814,2017-08-23
4259814,2017-08-26
4259814,2017-09-07
4259814,2018-05-29
4259814,2018-06-03
4259814,2018-07-16
4259814,2018-08-24
4259814,2018-08-27
4259814,2018-09-02
4259814,2018-09-08
4259814,2018-09-17
4259814,2018-09-22
4259814,2018-10-05
4259814,2018-12-03
4259814,2018-12-29
4259814,2019-02-07
4259814,2019-05-12
4259814,2019-06-01
4259814,2019-06-13
4259814,2019-08-04
4259814,2019-08-26
4261538,2019-07-10
4261538,2019-07-19
4266112,2015-11-09
4266112,2015-11-26
4266112,2016-08-24
4266112,2016-09-05
4266112,2016-09-11
4266112,2016-11-13
4266112,2016-11-27
4266112,2017-02-06
4266112,2017-03-12
4266112,2017-04-29
4266112,2017-05-31
4266112,2017-06-19
4266112,2017-07-05
4266112,2017-07-28
4266112,2017-08-05
4266112,2017-09-30
4266112,2017-11-30
4266112,2017-12-03
4266112,2018-01-23
4266112,2018-03-03
4266112,2018-06-04
4266112,2018-07-14
4266112,2018-07-27
4266112,2018-08-15
4266112,2018-09-30
4266112,2018-10-09
4266112,2018-11-18
4266112,2018-12-22
4266112,2019-03-11
4266112,2019-05-31
4266112,2019-06-09
4266112,2019-08-20
4274300,2016-06-20
4274300,2016-07-12
4274300,2016-07-24
4274300,2016-08-10
4274300,2016-08-17
4274300,2016-08-22
4274300,2016-08-26
4274300,2016-09-01
4274300,2016-09-08
4274300,2016-09-19
4274300,2016-09-25
4274300,2016-10-03
4274300,2016-10-14
4274300,2016-10-31
4274300,2016-11-14
4274300,2016-11-29
4274300,2016-12-14
4274300,2017-01-01
4274300,2017-01-10
4274300,2017-01-15
4274300,2017-02-06
4274300,2017-02-12
4274300,2017-02-18
4274300,2017-03-10
4274300,2017-03-15
4274300,2017-03-19
4274300,2017-04-02
4274300,2017-05-02
4274300,2017-05-09
4274300,2017-05-14
4274300,2017-05-28
4274300,2017-06-08
4274300,2017-06-11
4274300,2017-06-18
4274300,2017-07-04
4274300,2017-07-25
4274300,2017-08-08
4274300,2017-08-24
4274300,2017-09-13
4274300,2017-09-17
4274300,2017-09-25
4274300,2017-10-08
4274300,2017-10-22
4274300,2017-11-01
4274300,2017-11-19
4274300,2017-12-03
4274300,2018-02-07
4274300,2018-02-18
4274300,2018-02-26
4274300,2018-03-11
4274300,2018-05-20
4274300,2018-07-15
4274300,2018-08-11
4274300,2018-08-19
4274300,2018-08-24
4274300,2018-08-29
4274300,2018-09-04
4274300,2018-09-10
4274300,2018-09-17
4274300,2018-09-23
4274300,2018-10-14
4274300,2018-10-21
4274300,2018-10-30
4274300,2018-11-11
4274300,2018-11-18
4274300,2018-11-26
4274300,2018-12-10
4274300,2018-12-22
4274300,2019-01-05
4274300,2019-02-12
4274300,2019-03-25
4274300,2019-04-12
4274300,2019-05-08
4274300,2019-05-12
4274300,2019-06-09
4274300,2019-07-14
4274300,2019-07-22
4274300,2019-08-06
4307997,2015-07-02
4307997,2015-07-12
4307997,2015-07-14
4307997,2015-07-31
4307997,2015-08-20
4307997,2015-08-21
4307997,2015-08-25
4307997,2015-09-17
4307997,2015-10-08
4307997,2015-10-17
4307997,2015-11-01
4307997,2015-11-13
4307997,2015-11-16
4307997,2015-12-13
4307997,2016-01-25
4307997,2016-03-09
4307997,2016-03-18
4307997,2016-03-22
4307997,2016-03-26
4307997,2017-01-20
4307997,2017-02-09
4317025,2015-05-12
4317025,2015-05-31
4317025,2015-08-24
4317025,2015-08-28
4317025,2016-02-23
4317025,2016-04-11
4329457,2014-12-31
4329457,2015-01-11
4329457,2015-06-03
4329457,2015-07-06
4329457,2015-08-12
4329457,2015-08-17
4329457,2015-08-24
4329457,2015-08-27
4329457,2015-09-05
4329457,2015-09-07
4329457,2015-09-11
4329457,2015-09-11
4329457,2015-09-11
4333097,2014-11-13
4333097,2016-01-02
4333097,2016-04-11
4333097,2016-05-07
4345037,2015-08-14
4345037,2015-09-01
4345037,2016-05-16
4345037,2016-06-04
4345037,2016-06-20
4345037,2016-07-28
4345037,2016-08-15
4345037,2016-08-30
4345037,2016-09-05
4345037,2016-10-14
4345037,2016-11-26
4345037,2017-02-18
4345037,2017-04-17
4345037,2017-04-29
4345037,2017-05-12
4345037,2017-06-05
4345037,2017-07-28
4345037,2017-08-17
4345037,2018-02-19
4345037,2018-03-24
4345037,2018-08-02
4345037,2018-08-06
4345037,2018-08-13
4345037,2018-09-18
4345037,2018-10-17
4345037,2019-01-01
4345037,2019-02-01
4345037,2019-06-02
4345037,2019-06-27
4345037,2019-07-07
4345037,2019-08-03
